start,goal,stress_level,subject,trialID,timeInTrial,trialNumber,selected,blockedWall,isStressTrial,success,isBlockedTrial,isStressFirst,isFemale,speed,nodeDistance,trialType,nodePath,blockedNodePath,shortestPathLength,Efficiency,type
D1,F6,5,524,4,17.8739,4,F6,,True,1,False,True,False,1.118949977341263,20.0,B,"['D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6']",,8,1.5,stress non-blocked
D4,G2,5,524,6,9.390991,5,G2,,True,1,False,True,False,1.0648503443353317,10.0,B,"['D4', 'E4', 'E3', 'E2', 'E1', 'D1', 'E1', 'F1', 'G1', 'G2']",,6,0.6666666666666666,stress non-blocked
A6,G2,6,524,8,18.17188,6,G2,A3West,True,1,True,True,False,1.1556316682698762,21.0,C,"['A6', 'A5', 'A4', 'A3', 'A4', 'B4', 'C4', 'C3', 'C2', 'B2', 'A2', 'A1', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2']","['A3', 'A4', 'B4', 'C4', 'C3', 'C2', 'B2', 'A2', 'A1', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2']",10,0.8,stress blocked
A1,F6,6,524,2,14.22522,7,F6,,True,1,False,True,False,1.1950606036321407,17.0,B,"['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6']",,11,0.5454545454545454,stress non-blocked
G2,C7,6,524,9,16.48926,8,C7,D1South,True,1,True,True,False,0.970328565381345,16.0,C,"['G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7']","['D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7']",8,0.5,stress blocked
E6,A1,6,524,3,11.4325,9,A1,,True,1,False,True,False,1.0496391865296306,12.0,B,"['E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'A1']",,10,0.2,stress non-blocked
F1,E6,6,524,10,18.52686,10,E6,D1North,True,1,True,True,False,1.025538056637768,19.0,C,"['F1', 'E1', 'D1', 'E1', 'E2', 'E3', 'E4', 'D4', 'C4', 'C3', 'C2', 'C3', 'C4', 'C5', 'C4', 'D4', 'E4', 'E5', 'E6']","['D1', 'E1', 'E2', 'E3', 'E4', 'D4', 'C4', 'C3', 'C2', 'C3', 'C4', 'C5', 'C4', 'D4', 'E4', 'E5', 'E6']",7,1.4285714285714286,stress blocked
B2,C6,4,524,5,14.34863,11,C6,,True,1,False,True,False,0.9757029068280386,14.0,B,"['B2', 'A2', 'B2', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6']",,6,1.3333333333333333,stress non-blocked
C7,B2,6,524,11,19.60132,12,B2,C6West,True,1,True,True,False,0.969322474200717,19.0,C,"['C7', 'C6', 'C7', 'D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'D4', 'E4', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2']","['C6', 'C7', 'D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'D4', 'E4', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2']",10,0.8,stress blocked
F6,A6,6,524,13,15.0105,13,A6,D7North,True,1,True,True,False,1.065920522301056,16.0,C,"['F6', 'E6', 'E7', 'D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7', 'B7', 'A7', 'A6']","['D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7', 'B7', 'A7', 'A6']",11,0.1818181818181818,stress blocked
F1,C7,1,524,16,9.701294,14,C7,,False,1,False,True,False,1.030790325496784,10.0,A,"['F1', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']",,10,0.0,control
G5,A6,1,524,25,10.81958,15,A6,,False,1,False,True,False,0.9242502943737188,10.0,A,"['G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6']",,10,0.0,control
D4,F1,1,524,23,16.84106,16,F1,,False,1,False,True,False,1.0688163334136926,18.0,A,"['D4', 'C4', 'C5', 'C6', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1']",,6,2.0,control
B2,G5,1,524,15,14.76697,17,G5,,False,1,False,True,False,1.015780488482065,15.0,A,"['B2', 'A2', 'A1', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G5']",,11,0.3636363636363636,control
G2,C6,1,524,19,10.03943,18,C6,,False,1,False,True,False,1.0956797348056613,11.0,A,"['G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6']",,9,0.2222222222222222,control
A6,E6,1,524,24,7.325439,19,E6,,False,1,False,True,False,0.9555741300965034,7.0,A,"['A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6']",,7,0.0,control
E6,D1,1,524,20,14.70459,20,D1,,False,1,False,True,False,1.0200896454780446,15.0,A,"['E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1']",,7,1.1428571428571428,control
D1,D4,1,524,22,12.99622,21,D4,,False,1,False,True,False,1.0772363040945752,14.0,A,"['D1', 'E1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E5', 'E4', 'D4']",,6,1.3333333333333333,control
C6,F1,1,524,17,13.41602,22,F1,,False,1,False,True,False,0.9689908035318968,13.0,A,"['C6', 'C5', 'C4', 'B4', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1']",,9,0.4444444444444444,control
F6,B2,1,524,14,16.61475,23,B2,,False,1,False,True,False,0.9028122601904932,15.0,A,"['F6', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'B2']",,9,0.6666666666666666,control
C6,A1,1,524,18,13.13623,24,A1,,False,1,False,True,False,0.761253418979418,10.0,A,"['C6', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'A1']",,8,0.25,control
C7,D1,1,524,21,13.99585,25,D1,,False,1,False,True,False,0.8573970141148983,12.0,A,"['C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1']",,8,0.5,control
A1,D4,6,525,12,10.94507,2,D4,B2South,True,1,True,True,False,0.8222880255676758,9.0,C,"['A1', 'A2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4']","['B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4']",7,0.0,stress blocked
B2,C6,4,525,5,20.01111,3,B2,,True,0,False,True,False,0.2998334425226787,6.0,B,"['B2', 'C2', 'B2', 'A2', 'A3', 'A2']",,6,1.026188973063973,stress non-blocked
A6,G2,6,525,8,20.00208,4,No,B7South,True,0,True,True,False,0.9499012102741315,19.0,C,"['A6', 'A7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C3', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6', 'G6']","['B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C3', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6', 'G6']",13,1.026188973063973,stress blocked
F6,A6,6,525,13,16.89258,5,A6,D7North,True,1,True,True,False,0.9471614164325404,16.0,C,"['F6', 'E6', 'E7', 'D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7', 'B7', 'A7', 'A6']","['D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7', 'B7', 'A7', 'A6']",11,0.1818181818181818,stress blocked
D1,F6,5,525,4,14.64819,6,F6,,True,1,False,True,False,1.0922851219160865,16.0,B,"['D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6', 'F6']",,8,1.0,stress non-blocked
E6,A1,3,525,3,9.640137,7,A1,,True,1,False,True,False,1.2447955874486016,12.0,B,"['E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A1']",,10,0.2,stress non-blocked
D4,G2,2,525,6,8.784912,8,G2,,True,1,False,True,False,1.138315329738078,10.0,B,"['D4', 'E4', 'E5', 'E6', 'F6', 'G6', 'G5', 'G4', 'G3', 'G2']",,6,0.6666666666666666,stress non-blocked
C7,B2,6,525,11,9.674072,9,B2,B7North,True,1,True,True,False,0.930321792105744,9.0,C,"['C7', 'B7', 'C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'B2']","['B7', 'C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'B2']",8,0.0,stress blocked
G5,C7,3,525,7,7.008667,10,C7,,True,1,False,True,False,0.9987633882448688,7.0,B,"['G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']",,7,0.0,stress non-blocked
G2,C7,6,525,9,13.71558,11,C7,G5East,True,1,True,True,False,1.0207370012788377,14.0,C,"['G2', 'G3', 'G4', 'G5', 'G4', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7']","['G5', 'G4', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7']",11,0.0,stress blocked
A1,F6,1,525,2,8.895508,12,F6,,True,1,False,True,False,1.2365791813126357,11.0,B,"['A1', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6']",,11,0.0,stress non-blocked
F1,E6,7,525,10,18.3927,13,E6,E2East,True,1,True,True,False,1.250496120743556,23.0,C,"['F1', 'E1', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C3', 'C4', 'D4', 'E4', 'E5', 'E6']","['E2', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C3', 'C4', 'D4', 'E4', 'E5', 'E6']",11,0.9090909090909092,stress blocked
D1,D4,1,525,22,6.352173,14,D4,,False,1,False,True,False,0.94455865732876,6.0,A,"['D1', 'C1', 'C2', 'C3', 'C4', 'D4']",,6,0.0,control
F1,C7,1,525,16,10.17346,15,C7,,False,1,False,True,False,0.9829497535744968,10.0,A,"['F1', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']",,10,0.0,control
G2,C6,2,525,19,10.46082,16,C6,,False,1,False,True,False,1.0515428044837785,11.0,A,"['G2', 'G1', 'F1', 'E1', 'E2', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6']",,9,0.2222222222222222,control
D4,F1,1,525,23,6.817993,17,F1,,False,1,False,True,False,0.8800243708082423,6.0,A,"['D4', 'E4', 'E3', 'E2', 'E1', 'F1']",,6,0.0,control
C6,A1,2,525,18,8.38623,18,A1,,False,1,False,True,False,0.9539447403660524,8.0,A,"['C6', 'C5', 'C4', 'C3', 'C2', 'B2', 'A2', 'A1']",,8,0.0,control
G5,A6,2,525,25,12.48315,19,A6,,False,1,False,True,False,0.961295826774492,12.0,A,"['G5', 'G6', 'F6', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A5', 'A6']",,10,0.2,control
B2,G5,2,525,15,24.43225,20,G5,,False,1,False,True,False,1.186955765432983,29.0,A,"['B2', 'C2', 'C3', 'C4', 'D4', 'E4', 'E5', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G5']",,11,1.6363636363636365,control
C6,F1,1,525,17,9.751221,21,F1,,False,1,False,True,False,1.1280638599002115,11.0,A,"['C6', 'C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'C1', 'D1', 'E1', 'F1']",,9,0.2222222222222222,control
E6,D1,1,525,20,7.163574,22,D1,,False,1,False,True,False,0.9771658672053922,7.0,A,"['E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1']",,7,0.0,control
A6,E6,1,525,24,7.595947,23,E6,,False,1,False,True,False,0.9215440813370605,7.0,A,"['A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6']",,7,0.0,control
F6,B2,2,525,14,14.18127,24,B2,,False,1,False,True,False,1.0577331931484275,15.0,A,"['F6', 'E6', 'E5', 'E4', 'E3', 'F3', 'G3', 'G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'B2']",,9,0.6666666666666666,control
C7,D1,2,525,21,9.894531,25,D1,,False,1,False,True,False,1.0106593228117633,10.0,A,"['C7', 'D7', 'E7', 'E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1']",,8,0.25,control
B2,G5,3,527,15,23.8335,2,G5,,False,1,False,False,False,0.7971972223970462,19.0,A,"['B2', 'C2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4', 'E4', 'E3', 'E2', 'E1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G5']",,11,0.7272727272727273,control
C6,A1,1,527,18,17.10278,4,A1,,False,1,False,False,False,0.8185803711443403,14.0,A,"['C6', 'C5', 'C4', 'D4', 'E4', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A1']",,8,0.75,control
G2,C6,1,527,19,10.90552,5,C6,,False,1,False,False,False,0.8252701384253113,9.0,A,"['G2', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6']",,9,0.0,control
D4,F1,1,527,23,8.184204,6,F1,,False,1,False,False,False,0.7331195556708997,6.0,A,"['D4', 'E4', 'E3', 'E2', 'E1', 'F1']",,6,0.0,control
G5,A6,1,527,25,10.78345,7,A6,,False,1,False,False,False,0.9273469993369468,10.0,A,"['G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6']",,10,0.0,control
F1,C7,1,527,16,11.0274,8,C7,,False,1,False,False,False,0.906832072836752,10.0,A,"['F1', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']",,10,0.0,control
C6,F1,1,527,17,10.29492,9,F1,,False,1,False,False,False,0.8742175752701333,9.0,A,"['C6', 'C5', 'C4', 'C3', 'C2', 'C1', 'D1', 'E1', 'F1']",,9,0.0,control
D1,D4,2,527,22,11.22809,10,D4,,False,1,False,False,False,0.5343740564958065,6.0,A,"['D1', 'C1', 'C2', 'C3', 'C4', 'D4']",,6,0.0,control
F6,B2,5,527,14,30.00769,11,No,,False,0,False,False,False,0.7997949858852847,24.0,A,"['F6', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2', 'G3', 'F3']",,9,1.026188973063973,control
E6,D1,2,527,20,11.16003,12,D1,,False,1,False,False,False,0.8064494450283736,9.0,A,"['E6', 'E7', 'E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1']",,7,0.2857142857142857,control
A6,E6,1,527,24,9.151245,13,E6,,False,1,False,False,False,0.9834727405943128,9.0,A,"['A6', 'A5', 'A4', 'B4', 'C4', 'D4', 'E4', 'E5', 'E6']",,7,0.2857142857142857,control
F1,E6,5,527,10,15.02551,14,E6,G2East,True,1,True,False,False,0.8651952579313448,13.0,C,"['F1', 'E1', 'F1', 'G1', 'G2', 'G1', 'F1', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6']","['G2', 'G1', 'F1', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6']",9,0.0,stress blocked
G5,C7,4,527,7,15.18213,15,C7,,True,1,False,False,False,0.8562698382901477,13.0,B,"['G5', 'G4', 'G3', 'G2', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']",,7,0.8571428571428571,stress non-blocked
A1,D4,6,527,12,15.6814,16,D4,B4South,True,1,True,False,False,0.956547247057023,15.0,C,"['A1', 'A2', 'A3', 'A4', 'B4', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'D4']","['B4', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'D4']",9,0.2222222222222222,stress blocked
C7,B2,5,527,11,20.0011,17,No,C6West,True,0,True,False,False,0.7499587522686252,15.0,C,"['C7', 'C6', 'C7', 'D7', 'E7', 'E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'F1', 'G1', 'F1', 'E1']","['C6', 'C7', 'D7', 'E7', 'E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'F1', 'G1', 'F1', 'E1']",10,1.026188973063973,stress blocked
G2,C7,5,527,9,15.23706,18,C7,F3North,True,1,True,False,False,0.9188124218189072,14.0,C,"['G2', 'G3', 'G4', 'G3', 'F3', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']","['F3', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']",10,0.0,stress blocked
E6,A1,5,527,3,16.99219,19,A1,,True,1,False,False,False,0.9416090568667136,16.0,B,"['E6', 'E5', 'E4', 'E3', 'F3', 'G3', 'G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A1']",,10,0.6,stress non-blocked
D1,F6,4,527,4,11.91626,20,F6,,True,1,False,False,False,0.8391894772353071,10.0,B,"['D1', 'E1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G5', 'G6', 'F6']",,8,0.25,stress non-blocked
F6,A6,6,527,13,14.26013,21,A6,E5West,True,1,True,False,False,0.7012558791539768,10.0,C,"['F6', 'E6', 'E5', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6']","['E5', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6']",8,0.0,stress blocked
D4,G2,4,527,6,15.55884,22,G2,,True,1,False,False,False,0.899810011543277,14.0,B,"['D4', 'C4', 'C5', 'C6', 'C7', 'D7', 'E7', 'E6', 'F6', 'G6', 'G5', 'G4', 'G3', 'G2']",,6,1.3333333333333333,stress non-blocked
A6,G2,5,527,8,16.85876,23,G2,B4South,True,1,True,False,False,1.1270105274646534,19.0,C,"['A6', 'A5', 'A4', 'B4', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6', 'F6', 'G6', 'G5', 'G4', 'G3', 'G2']","['B4', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6', 'F6', 'G6', 'G5', 'G4', 'G3', 'G2']",12,0.3333333333333333,stress blocked
A1,F6,5,527,2,14.44763,24,F6,,True,1,False,False,False,1.038232568248218,15.0,B,"['A1', 'A2', 'B2', 'C2', 'C3', 'C4', 'D4', 'C4', 'C5', 'C6', 'C7', 'D7', 'E7', 'E6', 'F6']",,11,0.3636363636363636,stress non-blocked
B2,C6,3,527,5,6.919067,25,C6,,True,1,False,False,False,0.8671689405522449,6.0,B,"['B2', 'C2', 'C3', 'C4', 'C5', 'C6']",,6,0.0,stress non-blocked
D4,G2,7,528,6,20.00146,2,No,E5East,True,0,True,True,False,0.4499671523978749,9.0,C,"['D4', 'C4', 'C5', 'C4', 'D4', 'E4', 'E3', 'E4', 'E5']","['D4', 'C4', 'C5', 'C4', 'D4', 'E4', 'E3', 'E4', 'E5']",8,1.026188973063973,stress blocked
A6,G2,5,528,8,13.12659,3,G2,,True,1,False,True,False,0.9903562158946078,13.0,B,"['A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6', 'F6', 'G6', 'G5', 'G4', 'G3', 'G2']",,11,0.1818181818181818,stress non-blocked
C7,B2,5,528,11,15.29016,4,B2,,True,1,False,True,False,1.111826167940689,17.0,B,"['C7', 'D7', 'E7', 'E6', 'F6', 'G6', 'G5', 'G4', 'G3', 'G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'B2']",,7,1.4285714285714286,stress non-blocked
A1,D4,6,528,12,20.00439,5,No,,True,0,False,True,False,1.1997366578036122,24.0,B,"['A1', 'A2', 'B2', 'A2', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G3', 'G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2']",,7,1.026188973063973,stress non-blocked
A1,F6,6,528,2,20.00903,6,No,A5East,True,0,True,True,False,0.899593833384227,18.0,C,"['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'D4', 'E4', 'E3', 'F3', 'G3', 'G2']","['A5', 'A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'D4', 'E4', 'E3', 'F3', 'G3', 'G2']",9,1.026188973063973,stress blocked
B2,C6,6,528,5,15.72607,7,C6,A3East,True,1,True,True,False,0.6358867790872099,10.0,C,"['B2', 'A2', 'A3', 'A2', 'B2', 'C2', 'C3', 'C4', 'C5', 'C6']","['A3', 'A2', 'B2', 'C2', 'C3', 'C4', 'C5', 'C6']",8,0.0,stress blocked
F1,E6,6,528,10,19.79224,8,E6,,True,1,False,True,False,0.8589224867928037,17.0,B,"['F1', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6']",,7,1.4285714285714286,stress non-blocked
D1,F6,7,528,4,20.00146,9,No,B2North,True,0,True,True,False,0.8999343047957499,18.0,C,"['D1', 'C1', 'C2', 'B2', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'D7', 'E7', 'E6', 'E5', 'E6', 'F6', 'G6', 'G5']","['B2', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'D7', 'E7', 'E6', 'E5', 'E6', 'F6', 'G6', 'G5']",9,1.026188973063973,stress blocked
F6,A6,3,528,13,10.6958,10,A6,,True,1,False,True,False,0.7479571420557601,8.0,B,"['F6', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6']",,8,0.0,stress non-blocked
E6,A1,4,528,3,15.09766,11,A1,E5West,True,1,True,True,False,1.05976687778106,16.0,C,"['E6', 'E5', 'E6', 'E7', 'D7', 'C7', 'C6', 'C5', 'C4', 'B4', 'C4', 'C3', 'C2', 'B2', 'A2', 'A1']","['E5', 'E6', 'E7', 'D7', 'C7', 'C6', 'C5', 'C4', 'B4', 'C4', 'C3', 'C2', 'B2', 'A2', 'A1']",13,0.1538461538461538,stress blocked
G5,C7,5,528,7,20.01025,12,No,G2West,True,0,True,True,False,0.9994877625217076,20.0,C,"['G5', 'G4', 'G3', 'G2', 'G3', 'F3', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7']","['G2', 'G3', 'F3', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7']",10,1.026188973063973,stress blocked
G2,C7,5,528,9,14.97339,13,C7,,True,1,False,True,False,1.0685622961800902,16.0,B,"['G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7']",,10,0.6,stress non-blocked
G2,C6,3,528,19,17.25464,14,C6,,False,1,False,True,False,0.9852422304956812,17.0,A,"['G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6']",,9,0.8888888888888888,control
D4,F1,2,528,23,7.886475,15,F1,,False,1,False,True,False,0.7607961731952488,6.0,A,"['D4', 'E4', 'E3', 'E2', 'E1', 'F1']",,6,0.0,control
D1,D4,3,528,22,13.89844,16,D4,,False,1,False,True,False,1.0073072949194295,14.0,A,"['D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A5', 'A4', 'B4', 'C4', 'D4']",,6,1.3333333333333333,control
C6,F1,4,528,17,13.72412,17,F1,,False,1,False,True,False,0.9472374185011498,13.0,A,"['C6', 'C7', 'D7', 'E7', 'E6', 'F6', 'G6', 'G5', 'G4', 'G3', 'G2', 'G1', 'F1']",,9,0.4444444444444444,control
E6,D1,2,528,20,9.085693,18,D1,,False,1,False,True,False,0.7704420565387803,7.0,A,"['E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1']",,7,0.0,control
F1,C7,2,528,16,10.93091,19,C7,,False,1,False,True,False,0.9148369165970628,10.0,A,"['F1', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']",,10,0.0,control
C7,D1,3,528,21,16.6582,20,D1,,False,1,False,True,False,0.840426936883937,14.0,A,"['C7', 'D7', 'E7', 'E6', 'F6', 'G6', 'G5', 'G4', 'G3', 'G2', 'G1', 'F1', 'E1', 'D1']",,8,0.75,control
G5,A6,4,528,25,15.64478,21,A6,,False,1,False,True,False,1.022705336859962,16.0,A,"['G5', 'G4', 'G3', 'G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6']",,10,0.6,control
B2,G5,1,528,15,12.14502,22,G5,,False,1,False,True,False,1.2350741291492315,15.0,A,"['B2', 'A2', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G5']",,11,0.3636363636363636,control
F6,B2,3,528,14,13.33301,23,B2,,False,1,False,True,False,0.9750236443233748,13.0,A,"['F6', 'G6', 'G5', 'G4', 'G3', 'G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'B2']",,9,0.4444444444444444,control
A6,E6,4,528,24,13.91479,24,E6,,False,1,False,True,False,0.934257721460403,13.0,A,"['A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'D4', 'E4', 'E3', 'E4', 'E5', 'E6']",,7,0.8571428571428571,control
C6,A1,3,528,18,18.14575,25,A1,,False,1,False,True,False,1.1021864623947757,20.0,A,"['C6', 'C7', 'D7', 'E7', 'E6', 'F6', 'G6', 'G5', 'G4', 'G3', 'G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A1']",,8,1.5,control
E6,D1,1,529,20,7.127075,2,D1,,False,1,False,False,False,0.9821701048466588,7.0,A,"['E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1']",,7,0.0,control
D4,F1,1,529,23,5.671814,3,F1,,False,1,False,False,False,1.0578626167924403,6.0,A,"['D4', 'E4', 'E3', 'E2', 'E1', 'F1']",,6,0.0,control
A6,E6,1,529,24,7.975586,4,E6,,False,1,False,False,False,0.8776784552257352,7.0,A,"['A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6']",,7,0.0,control
